path,class_index
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1256).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1257).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1258).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1259).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (126).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1260).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1261).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1262).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1263).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1264).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1265).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1266).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1267).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1268).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1269).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (127).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1270).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1271).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1272).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1273).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1274).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1275).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1276).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1277).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1278).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1279).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (128).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1280).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1281).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1282).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1283).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1284).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1285).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1286).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1287).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1288).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1289).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (129).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1290).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1291).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1292).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1293).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1294).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1295).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1296).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1297).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1298).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1299).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (13).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (130).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1300).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1301).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1302).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1303).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1304).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1305).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1306).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1307).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1308).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (1309).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (131).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (132).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (133).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (134).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (135).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (136).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (137).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (138).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (139).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (14).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (140).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (141).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (142).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (143).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (144).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (145).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (146).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (147).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (148).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (149).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (15).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (150).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (151).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (152).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (153).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (154).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (155).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (156).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (157).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (158).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (159).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (16).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (160).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (161).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (162).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (163).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (164).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (165).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (166).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (167).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (168).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (169).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (17).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (170).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (171).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (172).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (173).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (174).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (175).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (176).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (177).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (178).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (179).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (18).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (180).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (181).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (182).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (183).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (184).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (185).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (186).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (187).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (188).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (189).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (19).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (190).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (191).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (192).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (193).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (194).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (195).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (196).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (197).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (198).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (199).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (2).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (20).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (200).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (201).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (202).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (203).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (204).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (205).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (206).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (207).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (208).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (209).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (21).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (210).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (211).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (212).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (213).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (214).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (215).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (216).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (217).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (218).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (219).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (22).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (220).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (221).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (222).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (223).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (224).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (225).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (226).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (227).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (228).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (229).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (23).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (230).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (231).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (232).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (233).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (234).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (235).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (236).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (237).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (238).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (239).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (24).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (240).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (241).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (242).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (243).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (244).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (245).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (246).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (247).png,1
/content/drive/MyDrive/1 WCEBleedGen Challenge/Training set/bleeding/Images/img- (248).png,1
